time,"I(VEX0)","I(VEX60)","I(IIN1)","I(IIN3)","I(LST|X1)","I(LST|X2)","I(LST|X3)","I(L1|X4)","I(L2|X4)","I(L3|X4)","I(LCON)","I(LST|X5)","I(LOUT)"
1.000000e-09,-1.032933e-03,-1.734117e-04,1.000000e-05,1.000000e-05,-6.578095e-05,-9.602307e-05,-6.578095e-05,-2.279463e-06,-2.922484e-06,-2.279463e-06,-7.481410e-06,-7.527811e-06,-1.881953e-06
1.011250e-09,-1.030461e-03,-1.939872e-04,1.000000e-05,1.000000e-05,-6.574556e-05,-9.581534e-05,-6.574556e-05,-2.254478e-06,-2.902693e-06,-2.254478e-06,-7.411649e-06,-8.243074e-06,-2.060768e-06
1.022250e-09,-1.022951e-03,-2.131720e-04,1.000000e-05,1.000000e-05,-6.557131e-05,-9.560668e-05,-6.557131e-05,-2.206415e-06,-2.887475e-06,-2.206415e-06,-7.300306e-06,-9.265104e-06,-2.316276e-06
1.033250e-09,-1.010509e-03,-2.313343e-04,1.000000e-05,1.000000e-05,-6.539587e-05,-9.533862e-05,-6.539587e-05,-2.139042e-06,-2.862730e-06,-2.139042e-06,-7.140814e-06,-1.082105e-05,-2.705263e-06
1.044250e-09,-9.933558e-04,-2.483897e-04,1.000000e-05,1.000000e-05,-6.523326e-05,-9.493484e-05,-6.523326e-05,-2.037308e-06,-2.817571e-06,-2.037308e-06,-6.892187e-06,-1.337913e-05,-3.344782e-06
1.055250e-09,-9.713918e-04,-2.642500e-04,1.000000e-05,1.000000e-05,-6.495288e-05,-9.428073e-05,-6.495288e-05,-1.850015e-06,-2.739839e-06,-1.850015e-06,-6.439868e-06,-1.806350e-05,-4.515876e-06
1.066250e-09,-9.447817e-04,-2.788059e-04,1.000000e-05,1.000000e-05,-6.454261e-05,-9.319273e-05,-6.454261e-05,-1.451319e-06,-2.583431e-06,-1.451319e-06,-5.486070e-06,-2.819899e-05,-7.049747e-06
1.077250e-09,-9.137056e-04,-2.919914e-04,1.000000e-05,1.000000e-05,-6.382679e-05,-9.138530e-05,-6.382679e-05,-4.079909e-07,-2.226591e-06,-4.079909e-07,-3.042573e-06,-5.470959e-05,-1.367740e-05
1.088250e-09,-8.782474e-04,-3.043164e-04,1.000000e-05,1.000000e-05,-6.286606e-05,-8.851628e-05,-6.286606e-05,9.917798e-07,-1.713705e-06,9.917798e-07,2.698548e-07,-9.059454e-05,-2.264864e-05
1.099250e-09,-8.385977e-04,-3.145060e-04,1.000000e-05,1.000000e-05,-6.207308e-05,-8.371030e-05,-6.207308e-05,1.135340e-06,-1.367467e-06,1.135340e-06,9.032142e-07,-9.608475e-05,-2.402119e-05
1.110250e-09,-7.950005e-04,-3.234312e-04,1.000000e-05,1.000000e-05,-6.101669e-05,-7.437386e-05,-6.101669e-05,1.029332e-06,-7.582650e-07,1.029332e-06,1.300398e-06,-9.789788e-05,-2.447447e-05
1.121250e-09,-7.478136e-04,-3.308200e-04,1.000000e-05,1.000000e-05,-5.954806e-05,-5.003122e-05,-5.954806e-05,4.871004e-07,8.594601e-07,4.871004e-07,1.833661e-06,-9.845722e-05,-2.461431e-05
1.132250e-09,-6.958977e-04,-3.366214e-04,1.000000e-05,1.000000e-05,-5.720220e-05,-1.859254e-06,-5.720220e-05,-6.919155e-07,4.076187e-06,-6.919155e-07,2.692356e-06,-9.800024e-05,-2.450006e-05
1.143250e-09,-6.420482e-04,-3.408270e-04,1.000000e-05,1.000000e-05,-5.210058e-05,3.252096e-06,-5.210058e-05,-4.488306e-07,4.140512e-06,-4.488306e-07,3.242850e-06,-9.743951e-05,-2.435988e-05
1.154250e-09,-5.845493e-04,-3.434097e-04,1.000000e-05,1.000000e-05,-3.722712e-05,3.107873e-06,-3.722712e-05,6.905836e-07,3.283306e-06,6.905836e-07,4.664473e-06,-9.604577e-05,-2.401144e-05
1.165250e-09,-5.266151e-04,-3.443010e-04,1.000000e-05,1.000000e-05,2.620788e-06,2.421794e-06,2.620788e-06,3.732968e-06,9.610075e-07,3.732968e-06,8.426944e-06,-9.183499e-05,-2.295875e-05
1.176250e-09,-4.599888e-04,-3.436292e-04,1.000000e-05,1.000000e-05,5.766360e-06,2.216607e-06,5.766360e-06,3.954223e-06,7.611236e-07,3.954223e-06,8.669570e-06,-9.091089e-05,-2.272772e-05
1.187250e-09,-3.976751e-04,-3.412598e-04,1.000000e-05,1.000000e-05,5.409077e-06,2.118857e-06,5.409077e-06,3.912963e-06,7.702964e-07,3.912963e-06,8.596222e-06,-9.051669e-05,-2.262917e-05
1.198250e-09,-3.298450e-04,-3.372993e-04,1.000000e-05,1.000000e-05,5.972379e-06,1.984402e-06,5.972379e-06,3.943694e-06,7.246603e-07,3.943694e-06,8.612049e-06,-9.005389e-05,-2.251347e-05
1.209250e-09,-2.614978e-04,-3.317044e-04,1.000000e-05,1.000000e-05,6.412801e-06,1.904655e-06,6.412800e-06,3.951852e-06,6.867809e-07,3.951852e-06,8.590485e-06,-8.930437e-05,-2.232609e-05
1.220250e-09,-1.920192e-04,-3.245271e-04,1.000000e-05,1.000000e-05,6.309064e-06,1.855917e-06,6.309064e-06,3.895252e-06,6.762085e-07,3.895252e-06,8.466712e-06,-8.803428e-05,-2.200857e-05
1.231250e-09,-1.214950e-04,-3.158131e-04,1.000000e-05,1.000000e-05,6.484200e-06,1.800657e-06,6.484200e-06,3.823538e-06,6.397296e-07,3.823538e-06,8.286805e-06,-8.580248e-05,-2.145062e-05
1.242250e-09,-5.016641e-05,-3.055892e-04,1.000000e-05,1.000000e-05,6.549213e-06,1.761184e-06,6.549213e-06,3.673585e-06,5.924738e-07,3.673585e-06,7.939643e-06,-8.180649e-05,-2.045162e-05
1.253250e-09,2.103706e-05,-2.939250e-04,1.000000e-05,1.000000e-05,6.363468e-06,1.719769e-06,6.363468e-06,3.364875e-06,5.228366e-07,3.364875e-06,7.252587e-06,-7.426225e-05,-1.856556e-05
1.264250e-09,9.233294e-05,-2.809339e-04,1.000000e-05,1.000000e-05,6.157657e-06,1.638930e-06,6.157656e-06,2.702590e-06,3.592368e-07,2.702590e-06,5.764416e-06,-5.768891e-05,-1.442223e-05
1.275250e-09,1.632680e-04,-2.661646e-04,1.000000e-05,1.000000e-05,5.577665e-06,1.467059e-06,5.577665e-06,1.141207e-06,-1.773089e-08,1.141207e-06,2.264683e-06,-1.882343e-05,-4.705858e-06
1.286250e-09,2.332033e-04,-2.505430e-04,1.000000e-05,1.000000e-05,5.137318e-06,1.407726e-06,5.137318e-06,1.793712e-07,-2.399792e-07,1.793712e-07,1.187632e-07,4.915045e-06,1.228761e-06
1.297250e-09,3.022044e-04,-2.337402e-04,1.000000e-05,1.000000e-05,5.019474e-06,1.479574e-06,5.019474e-06,1.843948e-07,-2.240737e-07,1.843948e-07,1.447159e-07,4.494043e-06,1.123511e-06
1.308250e-09,3.696945e-04,-2.157120e-04,1.000000e-05,1.000000e-05,4.820966e-06,1.582831e-06,4.820966e-06,2.042045e-07,-1.956800e-07,2.042045e-07,2.127290e-07,3.507403e-06,8.768508e-07
1.319250e-09,4.354054e-04,-1.966641e-04,1.000000e-05,1.000000e-05,4.526273e-06,1.720840e-06,4.526273e-06,1.988714e-07,-1.637900e-07,1.988714e-07,2.339528e-07,2.942075e-06,7.355187e-07
1.330250e-09,4.990712e-04,-1.766736e-04,1.000000e-05,1.000000e-05,4.131433e-06,1.908601e-06,4.131433e-06,1.765622e-07,-1.248093e-07,1.765622e-07,2.283152e-07,2.570366e-06,6.425916e-07
1.341250e-09,5.603355e-04,-1.558412e-04,1.000000e-05,1.000000e-05,3.532627e-06,2.172384e-06,3.532627e-06,1.318256e-07,-7.015662e-08,1.318256e-07,1.934946e-07,2.300476e-06,5.751190e-07
1.352250e-09,6.189209e-04,-1.342643e-04,1.000000e-05,1.000000e-05,2.584713e-06,2.554254e-06,2.584713e-06,5.386069e-08,1.174360e-08,5.386067e-08,1.194650e-07,2.081559e-06,5.203898e-07
1.363250e-09,6.745459e-04,-1.120463e-04,1.000000e-05,1.000000e-05,8.780694e-07,3.136067e-06,8.780695e-07,-9.068571e-08,1.499743e-07,-9.068567e-08,-3.139709e-08,1.869921e-06,4.674802e-07
1.374250e-09,7.268843e-04,-8.929295e-05,1.000000e-05,1.000000e-05,-3.003874e-06,4.084957e-06,-3.003874e-06,-4.163887e-07,4.363930e-07,-4.163887e-07,-3.963844e-07,1.577844e-06,3.944609e-07
1.385250e-09,7.748979e-04,-6.610815e-05,1.000000e-05,1.000000e-05,-1.745008e-05,5.765731e-06,-1.745008e-05,-1.587341e-06,1.370681e-06,-1.587341e-06,-1.804002e-06,7.644815e-07,1.911204e-07
1.396250e-09,8.230715e-04,-4.263177e-05,1.000000e-05,1.000000e-05,-6.164321e-05,6.682468e-06,-6.164321e-05,-5.048892e-06,3.935342e-06,-5.048892e-06,-6.162442e-06,-1.781758e-06,-4.454394e-07
1.407250e-09,8.612220e-04,-1.892499e-05,1.000000e-05,1.000000e-05,-6.514894e-05,5.415667e-06,-6.514894e-05,-5.286413e-06,4.045446e-06,-5.286413e-06,-6.527380e-06,-1.972706e-06,-4.931766e-07
1.418250e-09,8.995978e-04,4.850227e-06,1.000000e-05,1.000000e-05,-6.439197e-05,5.166229e-06,-6.439197e-05,-5.218375e-06,3.985825e-06,-5.218375e-06,-6.450926e-06,-1.985397e-06,-4.963494e-07
1.429250e-09,9.335564e-04,2.865709e-05,1.000000e-05,1.000000e-05,-6.533747e-05,6.434150e-06,-6.533747e-05,-5.329945e-06,4.126908e-06,-5.329945e-06,-6.532983e-06,-1.974432e-06,-4.936079e-07
1.440250e-09,9.595593e-04,5.224709e-05,1.000000e-05,1.000000e-05,-6.631023e-05,2.081868e-05,-6.631023e-05,-5.810466e-06,5.182563e-06,-5.810466e-06,-6.438369e-06,-1.976138e-06,-4.940346e-07
1.451250e-09,9.873813e-04,7.564821e-05,1.000000e-05,1.000000e-05,-6.677516e-05,9.702237e-05,-6.677516e-05,-8.001632e-06,1.050708e-05,-8.001632e-06,-5.496188e-06,-1.457842e-06,-3.644604e-07
1.462250e-09,1.003950e-03,9.866554e-05,1.000000e-05,1.000000e-05,-6.717712e-05,9.836194e-05,-6.717712e-05,-8.070792e-06,1.062295e-05,-8.070792e-06,-5.518634e-06,-1.470730e-06,-3.676825e-07
1.473250e-09,1.018275e-03,1.212022e-04,1.000000e-05,1.000000e-05,-6.743762e-05,9.836128e-05,-6.743762e-05,-8.089245e-06,1.063811e-05,-8.089245e-06,-5.540378e-06,-1.531295e-06,-3.828239e-07
1.484250e-09,1.028093e-03,1.431744e-04,1.000000e-05,1.000000e-05,-6.740386e-05,9.822901e-05,-6.740386e-05,-8.080917e-06,1.062752e-05,-8.080916e-06,-5.534314e-06,-1.580514e-06,-3.951285e-07
1.495250e-09,1.032520e-03,1.644612e-04,1.000000e-05,1.000000e-05,-6.761417e-05,9.804019e-05,-6.761417e-05,-8.089464e-06,1.062694e-05,-8.089464e-06,-5.551991e-06,-1.656988e-06,-4.142469e-07
1.506250e-09,1.032180e-03,1.849575e-04,1.000000e-05,1.000000e-05,-6.774895e-05,9.782656e-05,-6.774895e-05,-8.089847e-06,1.062077e-05,-8.089847e-06,-5.558922e-06,-1.769965e-06,-4.424912e-07
1.517250e-09,1.026969e-03,2.045745e-04,1.000000e-05,1.000000e-05,-6.781842e-05,9.760303e-05,-6.781842e-05,-8.083085e-06,1.061069e-05,-8.083085e-06,-5.555480e-06,-1.924967e-06,-4.812417e-07
1.528250e-09,1.016785e-03,2.232149e-04,1.000000e-05,1.000000e-05,-6.795982e-05,9.734626e-05,-6.795982e-05,-8.077946e-06,1.060316e-05,-8.077946e-06,-5.552733e-06,-2.161798e-06,-5.404494e-07
1.539250e-09,1.001731e-03,2.407883e-04,1.000000e-05,1.000000e-05,-6.804208e-05,9.697681e-05,-6.804208e-05,-8.059176e-06,1.058598e-05,-8.059176e-06,-5.532376e-06,-2.545543e-06,-6.363858e-07
1.550250e-09,9.819678e-04,2.572138e-04,1.000000e-05,1.000000e-05,-6.806295e-05,9.637945e-05,-6.806295e-05,-8.017814e-06,1.055245e-05,-8.017814e-06,-5.483179e-06,-3.218260e-06,-8.045650e-07
1.561250e-09,9.574498e-04,2.724141e-04,1.000000e-05,1.000000e-05,-6.802280e-05,9.537901e-05,-6.802280e-05,-7.934417e-06,1.049421e-05,-7.934417e-06,-5.374618e-06,-4.552467e-06,-1.138117e-06
1.572250e-09,9.283886e-04,2.863240e-04,1.000000e-05,1.000000e-05,-6.782738e-05,9.370121e-05,-6.782738e-05,-7.749232e-06,1.039855e-05,-7.749232e-06,-5.099909e-06,-7.687004e-06,-1.921751e-06
1.583250e-09,8.949069e-04,2.989128e-04,1.000000e-05,1.000000e-05,-6.737491e-05,9.088073e-05,-6.737491e-05,-7.270232e-06,1.027207e-05,-7.270232e-06,-4.268399e-06,-1.699113e-05,-4.247783e-06
1.594250e-09,8.571514e-04,3.100861e-04,1.000000e-05,1.000000e-05,-6.635951e-05,8.592258e-05,-6.635951e-05,-5.727064e-06,1.021616e-05,-5.727064e-06,-1.237969e-06,-5.082673e-05,-1.270668e-05
1.605250e-09,8.153579e-04,3.194547e-04,1.000000e-05,1.000000e-05,-6.494168e-05,7.546674e-05,-6.494168e-05,-3.736329e-06,9.823454e-06,-3.736329e-06,2.350796e-06,-9.134805e-05,-2.283701e-05
1.616250e-09,7.698920e-04,3.276554e-04,1.000000e-05,1.000000e-05,-6.325613e-05,4.599555e-05,-6.325613e-05,-2.660187e-06,7.708234e-06,-2.660187e-06,2.387859e-06,-9.431717e-05,-2.357929e-05
1.627250e-09,7.198425e-04,3.341715e-04,1.000000e-05,1.000000e-05,-6.058747e-05,-2.464069e-06,-6.058747e-05,-1.023661e-06,4.203304e-06,-1.023661e-06,2.155981e-06,-9.600916e-05,-2.400229e-05
1.638250e-09,6.672293e-04,3.391146e-04,1.000000e-05,1.000000e-05,-5.636345e-05,-4.374102e-06,-5.636345e-05,-6.162252e-07,3.838014e-06,-6.162252e-07,2.605563e-06,-9.641918e-05,-2.410480e-05
1.649250e-09,6.117599e-04,3.424235e-04,1.000000e-05,1.000000e-05,-4.524158e-05,-2.519062e-06,-4.524158e-05,2.012596e-07,3.338985e-06,2.012596e-07,3.741504e-06,-9.589946e-05,-2.397486e-05
1.660250e-09,5.475476e-04,3.441409e-04,1.000000e-05,1.000000e-05,-4.520658e-06,-2.230126e-06,-4.520658e-06,3.317860e-06,1.043943e-06,3.317860e-06,7.679662e-06,-9.249869e-05,-2.312467e-05
1.671250e-09,4.911466e-04,3.441293e-04,1.000000e-05,1.000000e-05,2.366723e-06,-1.823955e-06,2.366723e-06,3.819928e-06,6.766983e-07,3.819928e-06,8.316555e-06,-9.153845e-05,-2.288461e-05
1.682250e-09,4.268491e-04,3.425471e-04,1.000000e-05,1.000000e-05,2.804897e-06,-1.577358e-06,2.804897e-06,3.857391e-06,6.717595e-07,3.857391e-06,8.386541e-06,-9.177662e-05,-2.294416e-05
1.693250e-09,3.602879e-04,3.393067e-04,1.000000e-05,1.000000e-05,2.371794e-06,-1.386679e-06,2.371794e-06,3.826319e-06,7.116163e-07,3.826319e-06,8.364254e-06,-9.200461e-05,-2.300115e-05
1.704250e-09,2.928960e-04,3.344327e-04,1.000000e-05,1.000000e-05,2.750917e-06,-1.291585e-06,2.750917e-06,3.856327e-06,6.976161e-07,3.856327e-06,8.410270e-06,-9.206447e-05,-2.301612e-05
1.715250e-09,2.238781e-04,3.279810e-04,1.000000e-05,1.000000e-05,2.802166e-06,-1.202724e-06,2.802166e-06,3.845745e-06,6.977418e-07,3.845745e-06,8.389232e-06,-9.175264e-05,-2.293816e-05
1.726250e-09,1.534928e-04,3.199539e-04,1.000000e-05,1.000000e-05,2.650503e-06,-1.146981e-06,2.650503e-06,3.795627e-06,7.005883e-07,3.795627e-06,8.291842e-06,-9.082117e-05,-2.270529e-05
1.737250e-09,8.262960e-05,3.103966e-04,1.000000e-05,1.000000e-05,2.752753e-06,-1.128842e-06,2.752753e-06,3.725286e-06,6.757214e-07,3.725286e-06,8.126293e-06,-8.882616e-05,-2.220654e-05
1.748250e-09,1.146936e-05,2.993605e-04,1.000000e-05,1.000000e-05,2.696588e-06,-1.129905e-06,2.696588e-06,3.570558e-06,6.394927e-07,3.570558e-06,7.780609e-06,-8.498348e-05,-2.124587e-05
1.759250e-09,-6.010683e-05,2.868837e-04,1.000000e-05,1.000000e-05,2.538098e-06,-1.169364e-06,2.538098e-06,3.267183e-06,5.693045e-07,3.267183e-06,7.103670e-06,-7.752129e-05,-1.938032e-05
1.770250e-09,-1.310410e-04,2.730066e-04,1.000000e-05,1.000000e-05,2.360350e-06,-1.275484e-06,2.360350e-06,2.614310e-06,4.040632e-07,2.614310e-06,5.632684e-06,-6.111316e-05,-1.527829e-05
1.781250e-09,-2.015101e-04,2.579647e-04,1.000000e-05,1.000000e-05,1.854570e-06,-1.492415e-06,1.854571e-06,1.156429e-06,4.499036e-08,1.156429e-06,2.357849e-06,-2.471042e-05,-6.177605e-06
1.792250e-09,-2.710415e-04,2.416026e-04,1.000000e-05,1.000000e-05,1.586053e-06,-1.630958e-06,1.586053e-06,3.589312e-07,-1.535881e-07,3.589311e-07,5.642742e-07,-4.766267e-06,-1.191567e-06
1.803250e-09,-3.391887e-04,2.240404e-04,1.000000e-05,1.000000e-05,1.581923e-06,-1.709885e-06,1.581923e-06,2.996200e-07,-1.748539e-07,2.996200e-07,4.243862e-07,-3.201447e-06,-8.003619e-07
1.814250e-09,-4.057813e-04,2.054435e-04,1.000000e-05,1.000000e-05,1.545848e-06,-1.810884e-06,1.545848e-06,2.769867e-07,-1.857675e-07,2.769866e-07,3.682058e-07,-2.624133e-06,-6.560333e-07
1.825250e-09,-4.704192e-04,1.858707e-04,1.000000e-05,1.000000e-05,1.490918e-06,-1.949521e-06,1.490918e-06,2.628202e-07,-1.959115e-07,2.628202e-07,3.297290e-07,-2.274965e-06,-5.687414e-07
1.836250e-09,-5.328016e-04,1.654086e-04,1.000000e-05,1.000000e-05,1.395103e-06,-2.142693e-06,1.395103e-06,2.516325e-07,-2.063266e-07,2.516325e-07,2.969383e-07,-2.046563e-06,-5.116407e-07
1.847250e-09,-5.926494e-04,1.441578e-04,1.000000e-05,1.000000e-05,1.189197e-06,-2.420461e-06,1.189197e-06,2.370147e-07,-2.156776e-07,2.370147e-07,2.583518e-07,-1.895100e-06,-4.737750e-07
1.858250e-09,-6.496686e-04,1.222184e-04,1.000000e-05,1.000000e-05,7.710765e-07,-2.843005e-06,7.710764e-07,2.117993e-07,-2.226126e-07,2.117993e-07,2.009860e-07,-1.803116e-06,-4.507790e-07
1.869250e-09,-7.035861e-04,9.969541e-05,1.000000e-05,1.000000e-05,-1.879317e-07,-3.539148e-06,-1.879317e-07,1.534625e-07,-2.176496e-07,1.534625e-07,8.927542e-08,-1.774777e-06,-4.436942e-07
1.880250e-09,-7.541729e-04,7.669704e-05,1.000000e-05,1.000000e-05,-2.902568e-06,-4.842896e-06,-2.902568e-06,-2.352594e-08,-1.554090e-07,-2.352593e-08,-2.024608e-07,-1.868822e-06,-4.672054e-07
1.891250e-09,-8.012978e-04,5.333645e-05,1.000000e-05,1.000000e-05,-1.483792e-05,-7.871254e-06,-1.483792e-05,-8.699192e-07,3.083802e-07,-8.699192e-07,-1.431458e-06,-2.473390e-06,-6.183475e-07
1.902250e-09,-8.408013e-04,2.967537e-05,1.000000e-05,1.000000e-05,-6.229572e-05,-2.036304e-05,-6.229572e-05,-4.209476e-06,2.124651e-06,-4.209476e-06,-6.294300e-06,-5.217288e-06,-1.304322e-06
1.913250e-09,-8.858366e-04,5.976888e-06,1.000000e-05,1.000000e-05,-6.674468e-05,-7.425971e-05,-6.674468e-05,-3.034626e-06,-1.371751e-06,-3.034626e-06,-7.441003e-06,-5.771184e-06,-1.442796e-06
1.924250e-09,-9.181871e-04,-1.788201e-05,1.000000e-05,1.000000e-05,-6.589217e-05,-9.341712e-05,-6.589217e-05,-2.421936e-06,-2.750733e-06,-2.421936e-06,-7.594604e-06,-5.977879e-06,-1.494470e-06
1.935250e-09,-9.480576e-04,-4.151616e-05,1.000000e-05,1.000000e-05,-6.565842e-05,-9.510892e-05,-6.565842e-05,-2.356548e-06,-2.881751e-06,-2.356548e-06,-7.594847e-06,-5.960407e-06,-1.490102e-06
1.946250e-09,-9.749741e-04,-6.505936e-05,1.000000e-05,1.000000e-05,-6.666056e-05,-9.592009e-05,-6.666056e-05,-2.407851e-06,-2.880479e-06,-2.407851e-06,-7.696181e-06,-6.117811e-06,-1.529453e-06
1.957250e-09,-9.962050e-04,-8.825512e-05,1.000000e-05,1.000000e-05,-6.616837e-05,-9.634525e-05,-6.616837e-05,-2.351185e-06,-2.936223e-06,-2.351185e-06,-7.638593e-06,-6.255579e-06,-1.563895e-06
1.968250e-09,-1.012049e-03,-1.110153e-04,1.000000e-05,1.000000e-05,-6.606132e-05,-9.643047e-05,-6.606132e-05,-2.333394e-06,-2.946361e-06,-2.333394e-06,-7.613148e-06,-6.430513e-06,-1.607628e-06
1.979250e-09,-1.024580e-03,-1.332682e-04,1.000000e-05,1.000000e-05,-6.621564e-05,-9.634097e-05,-6.621564e-05,-2.337010e-06,-2.928551e-06,-2.337010e-06,-7.602570e-06,-6.717844e-06,-1.679461e-06
1.990250e-09,-1.030979e-03,-1.548778e-04,1.000000e-05,1.000000e-05,-6.591544e-05,-9.619238e-05,-6.591544e-05,-2.302711e-06,-2.931243e-06,-2.302711e-06,-7.536666e-06,-7.087178e-06,-1.771794e-06
2.001250e-09,-1.032907e-03,-1.757408e-04,1.000000e-05,1.000000e-05,-6.580283e-05,-9.599773e-05,-6.580283e-05,-2.279356e-06,-2.918824e-06,-2.279356e-06,-7.477535e-06,-7.593452e-06,-1.898363e-06
2.012250e-09,-1.030038e-03,-1.957720e-04,1.000000e-05,1.000000e-05,-6.573997e-05,-9.579737e-05,-6.573997e-05,-2.251449e-06,-2.900948e-06,-2.251449e-06,-7.403847e-06,-8.321951e-06,-2.080488e-06
2.023250e-09,-1.021964e-03,-2.148666e-04,1.000000e-05,1.000000e-05,-6.553720e-05,-9.558655e-05,-6.553720e-05,-2.199779e-06,-2.886815e-06,-2.199779e-06,-7.286373e-06,-9.379442e-06,-2.344860e-06
2.034250e-09,-1.009175e-03,-2.329314e-04,1.000000e-05,1.000000e-05,-6.539313e-05,-9.530812e-05,-6.539313e-05,-2.132606e-06,-2.858912e-06,-2.132606e-06,-7.124123e-06,-1.100187e-05,-2.750468e-06
2.045250e-09,-9.915538e-04,-2.498826e-04,1.000000e-05,1.000000e-05,-6.521253e-05,-9.488815e-05,-6.521253e-05,-2.024757e-06,-2.812292e-06,-2.024757e-06,-6.861806e-06,-1.369111e-05,-3.422778e-06
2.056250e-09,-9.691531e-04,-2.656292e-04,1.000000e-05,1.000000e-05,-6.491747e-05,-9.420329e-05,-6.491747e-05,-1.825407e-06,-2.730170e-06,-1.825407e-06,-6.380984e-06,-1.867579e-05,-4.668949e-06
2.067250e-09,-9.421470e-04,-2.800591e-04,1.000000e-05,1.000000e-05,-6.449836e-05,-9.306335e-05,-6.449836e-05,-1.394090e-06,-2.561916e-06,-1.394090e-06,-5.350096e-06,-2.966460e-05,-7.416149e-06
2.078250e-09,-9.106590e-04,-2.931616e-04,1.000000e-05,1.000000e-05,-6.373656e-05,-9.117222e-05,-6.373656e-05,-2.583299e-07,-2.177998e-06,-2.583299e-07,-2.694658e-06,-5.850483e-05,-1.462621e-05
2.089250e-09,-8.748082e-04,-3.052448e-04,1.000000e-05,1.000000e-05,-6.279496e-05,-8.818510e-05,-6.279496e-05,1.033003e-06,-1.682918e-06,1.033003e-06,3.830884e-07,-9.174041e-05,-2.293510e-05
2.100250e-09,-8.347952e-04,-3.153804e-04,1.000000e-05,1.000000e-05,-6.199183e-05,-8.311128e-05,-6.199183e-05,1.134122e-06,-1.327956e-06,1.134122e-06,9.402868e-07,-9.631629e-05,-2.407907e-05
2.111250e-09,-7.908521e-04,-3.241671e-04,1.000000e-05,1.000000e-05,-6.090168e-05,-7.308452e-05,-6.090168e-05,1.006226e-06,-6.739744e-07,1.006226e-06,1.338478e-06,-9.799494e-05,-2.449874e-05
2.122250e-09,-7.433306e-04,-3.314137e-04,1.000000e-05,1.000000e-05,-5.938986e-05,-4.604268e-05,-5.938986e-05,3.878797e-07,1.128152e-06,3.878797e-07,1.903911e-06,-9.845217e-05,-2.461304e-05
2.133250e-09,-6.912964e-04,-3.370700e-04,1.000000e-05,1.000000e-05,-5.687994e-05,-8.293800e-08,-5.687994e-05,-7.178810e-07,4.181246e-06,-7.178810e-07,2.745484e-06,-9.794885e-05,-2.448721e-05
2.144250e-09,-6.369238e-04,-3.411287e-04,1.000000e-05,1.000000e-05,-5.139408e-05,3.263825e-06,-5.139408e-05,-3.954597e-07,4.101026e-06,-3.954597e-07,3.310107e-06,-9.736737e-05,-2.434184e-05
2.155250e-09,-5.791600e-04,-3.435653e-04,1.000000e-05,1.000000e-05,-3.424487e-05,3.045419e-06,-3.424487e-05,9.210383e-07,3.109371e-06,9.210383e-07,4.951448e-06,-9.579327e-05,-2.394832e-05
2.166250e-09,-5.201303e-04,-3.443179e-04,1.000000e-05,1.000000e-05,4.116102e-06,2.389881e-06,4.116102e-06,3.843709e-06,8.724915e-07,3.843709e-06,8.559909e-06,-9.158493e-05,-2.289623e-05
2.177250e-09,-4.543105e-04,-3.434681e-04,1.000000e-05,1.000000e-05,5.566372e-06,2.222416e-06,5.566372e-06,3.936275e-06,7.722599e-07,3.936275e-06,8.644810e-06,-9.086520e-05,-2.271630e-05
2.188250e-09,-3.919288e-04,-3.409714e-04,1.000000e-05,1.000000e-05,5.344518e-06,2.105777e-06,5.344518e-06,3.907010e-06,7.726996e-07,3.907010e-06,8.586720e-06,-9.048718e-05,-2.262180e-05
2.199250e-09,-3.234615e-04,-3.368592e-04,1.000000e-05,1.000000e-05,6.178883e-06,1.968474e-06,6.178883e-06,3.958520e-06,7.114276e-07,3.958520e-06,8.628468e-06,-8.999915e-05,-2.249979e-05
2.210250e-09,-2.552058e-04,-3.311132e-04,1.000000e-05,1.000000e-05,6.338572e-06,1.905262e-06,6.338572e-06,3.942337e-06,6.900490e-07,3.942337e-06,8.574723e-06,-8.921335e-05,-2.230334e-05
2.221250e-09,-1.858305e-04,-3.237997e-04,1.000000e-05,1.000000e-05,6.302056e-06,1.849339e-06,6.302056e-06,3.888919e-06,6.745854e-07,3.888919e-06,8.452424e-06,-8.788197e-05,-2.197049e-05
2.232250e-09,-1.148315e-04,-3.149458e-04,1.000000e-05,1.000000e-05,6.548109e-06,1.795149e-06,6.548109e-06,3.818060e-06,6.329573e-07,3.818060e-06,8.269078e-06,-8.552772e-05,-2.138193e-05
2.243250e-09,-4.380355e-05,-3.045858e-04,1.000000e-05,1.000000e-05,6.506290e-06,1.759734e-06,6.506290e-06,3.650718e-06,5.896836e-07,3.650718e-06,7.891121e-06,-8.130851e-05,-2.032713e-05
2.254250e-09,2.476578e-05,-2.927978e-04,1.000000e-05,-1.000000e-05,6.648382e-06,1.862096e-06,-3.666492e-06,4.466079e-06,7.998757e-07,1.432293e-06,6.698248e-06,-7.370216e-05,-1.842554e-05
2.265250e-09,9.988068e-05,-2.797141e-04,1.000000e-05,-1.000000e-05,6.345644e-06,1.690181e-06,4.213456e-07,3.294656e-06,5.035667e-07,1.552215e-06,5.350437e-06,-5.626230e-05,-1.406557e-05
2.276250e-09,1.702920e-04,-2.647159e-04,1.000000e-05,-1.000000e-05,6.029092e-06,1.569479e-06,-1.456868e-06,1.875697e-06,1.475196e-07,-3.260564e-07,1.697160e-06,-1.626116e-05,-4.065291e-06
